,Region,IndustrySector,Sex,Ethnicity,Race,VeteranStatus,SizeOfFirm,NumberOfRespondents,TotalRevenueOfFirmsInCategory,NumberOfEmployeesInCategory,AnnualPayroll
15489,United States,Health care and social assistance,Total,Total,Total,Nonveteran,Firms with 250 to 499 employees,876,0,304650,9100611
15490,United States,Health care and social assistance,Total,Total,Total,Nonveteran,Firms with 500 employees or more,913,0,1302746,42674779
15491,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,All firms,577056,0,7308432,292105968
15492,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with no employees,52650,0,0,5012066
15493,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 1 to 4 employees,256456,0,527025,25914733
15494,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 5 to 9 employees,128270,0,848103,37619548
15495,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 10 to 19 employees,77882,0,1034368,46195806
15496,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 20 to 49 employees,39972,0,1202174,51273660
15497,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 50 to 99 employees,12202,0,829598,29295181
15498,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 100 to 249 employees,7608,0,1121675,41154115
15499,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 250 to 499 employees,1041,0,346988,10100495
15500,United States,Health care and social assistance,Classifiable,Classifiable,Classifiable,Classifiable,Firms with 500 employees or more,974,0,1398501,45540364
15501,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,All firms,9438,0,125864,4580296
15502,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with no employees,820,0,0,86125
15503,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 1 to 4 employees,3369,0,7142,256431
15504,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 5 to 9 employees,2162,0,14972,768544
15505,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 10 to 19 employees,1733,0,23154,997271
15506,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 20 to 49 employees,882,0,25691,963954
15507,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 50 to 99 employees,396,0,25480,693201
15508,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 100 to 249 employees,0,0,0,0
15509,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 250 to 499 employees,6,0,1782,53537
15510,United States,Health care and social assistance,Total,Total,Total,Equally veteran/nonveteran,Firms with 500 employees or more,19,0,21991,583693
15511,United States,Health care and social assistance,Female,Total,Equally minority/nonminority,Total,All firms,1063,0,16938,508261
15512,United States,Health care and social assistance,Female,Total,Equally minority/nonminority,Total,Firms with no employees,54,0,0,9092
15513,United States,Health care and social assistance,Female,Total,Equally minority/nonminority,Total,Firms with 1 to 4 employees,0,0,0,0
15514,United States,Health care and social assistance,Female,Total,Equally minority/nonminority,Total,Firms with 5 to 9 employees,0,0,0,0
15515,United States,Health care and social assistance,Female,Total,Equally minority/nonminority,Total,Firms with 10 to 19 employees,0,0,0,0
15516,United States,Health care and social assistance,Female,Total,Equally minority/nonminority,Total,Firms with 20 to 49 employees,0,0,0,0
15519,United States,Health care and social assistance,Female,Total,Total,Nonveteran,All firms,186591,0,1952764,63373304
15520,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with no employees,18091,0,0,1474277
15521,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 1 to 4 employees,90696,0,174556,6808413
15522,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 5 to 9 employees,36530,0,242096,9034147
15523,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 10 to 19 employees,23264,0,311432,10618626
15524,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 20 to 49 employees,11924,0,357644,10945610
15525,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 50 to 99 employees,3552,0,240548,5833212
15526,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 100 to 249 employees,2114,0,315677,10453519
15527,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 250 to 499 employees,0,0,0,0
15528,United States,Health care and social assistance,Female,Total,Total,Nonveteran,Firms with 500 employees or more,192,0,227719,6030487
15529,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,All firms,68302,0,11815015,644684952
15530,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with no employees,1433,0,0,161610
15531,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 1 to 4 employees,17597,0,39493,1446294
15532,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 5 to 9 employees,10031,0,67426,2046820
15533,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 10 to 19 employees,10592,0,146855,5844893
15534,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 20 to 49 employees,10963,0,336802,15071922
15535,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 50 to 99 employees,5458,0,380188,18328902
15536,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 100 to 249 employees,6241,0,950567,37226116
15537,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 250 to 499 employees,2939,0,932729,39001199
15538,United States,Health care and social assistance,Unclassifiable,Unclassifiable,Unclassifiable,Unclassifiable,Firms with 500 employees or more,3044,0,8960954,525557195
15539,United States,Health care and social assistance,Female,Total,Total,Equally veteran/nonveteran,All firms,0,0,0,0
15540,United States,Health care and social assistance,Female,Total,Total,Equally veteran/nonveteran,Firms with no employees,2,0,0,2975
15541,United States,Health care and social assistance,Female,Total,Total,Equally veteran/nonveteran,Firms with 1 to 4 employees,0,0,0,0
15543,United States,Health care and social assistance,Female,Total,Total,Equally veteran/nonveteran,Firms with 10 to 19 employees,0,0,0,0
15545,United States,Health care and social assistance,Male,Total,Total,Equally veteran/nonveteran,All firms,2919,0,46466,2175915
15546,United States,Health care and social assistance,Male,Total,Total,Equally veteran/nonveteran,Firms with no employees,0,0,0,0
15547,United States,Health care and social assistance,Male,Total,Total,Equally veteran/nonveteran,Firms with 1 to 4 employees,776,0,1642,110171
15548,United States,Health care and social assistance,Male,Total,Total,Equally veteran/nonveteran,Firms with 5 to 9 employees,696,0,4999,400054
15549,United States,Health care and social assistance,Male,Total,Total,Equally veteran/nonveteran,Firms with 10 to 19 employees,733,0,9867,525064
15550,United States,Health care and social assistance,Male,Total,Total,Equally veteran/nonveteran,Firms with 20 to 49 employees,382,0,10695,537286
15551,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,All firms,2747,0,47327,3206237
15552,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with no employees,196,0,0,35323
15553,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with 1 to 4 employees,0,0,0,0
15554,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with 5 to 9 employees,0,0,0,0
15555,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with 10 to 19 employees,479,0,6537,680265
15556,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with 20 to 49 employees,517,0,16660,871997
15557,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with 50 to 99 employees,0,0,0,0
15558,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with 100 to 249 employees,0,0,0,0
15560,United States,Health care and social assistance,Male,Total,Equally minority/nonminority,Total,Firms with 500 employees or more,3,0,2812,113285
15561,United States,Health care and social assistance,Male,Total,Total,Nonveteran,All firms,288584,0,3972277,179760190
15562,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with no employees,26063,0,0,2744152
15563,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 1 to 4 employees,124400,0,264320,15394862
15564,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 5 to 9 employees,68132,0,450247,21949930
15565,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 10 to 19 employees,39089,0,517079,27217475
15566,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 20 to 49 employees,19794,0,600246,31407495
15567,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 50 to 99 employees,5592,0,385212,16394110
15568,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 100 to 249 employees,4503,0,659004,26681521
15569,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 250 to 499 employees,399,0,137127,4456712
15570,United States,Health care and social assistance,Male,Total,Total,Nonveteran,Firms with 500 employees or more,612,0,959043,33513933
15571,United States,Health care and social assistance,Equally male/female,Total,Total,Nonveteran,All firms,55380,0,855024,28899466
15572,United States,Health care and social assistance,Equally male/female,Total,Total,Nonveteran,Firms with no employees,4372,0,0,432879
15573,United States,Health care and social assistance,Equally male/female,Total,Total,Nonveteran,Firms with 1 to 4 employees,20704,0,44749,1761961
